season,time,ThirdPractice,FirstPractice,SecondPractice,raceName,round,url,Sprint,Circuit,Qualifying,date
2017,12:00:00Z,,,,Singapore Grand Prix,14,http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2017-09-17
2017,07:00:00Z,,,,Malaysian Grand Prix,15,http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,,"{'circuitId': 'sepang', 'url': 'http://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",,2017-10-01
2017,05:00:00Z,,,,Japanese Grand Prix,16,http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2017-10-08
2017,19:00:00Z,,,,United States Grand Prix,17,http://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2017-10-22
2017,19:00:00Z,,,,Mexican Grand Prix,18,http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",,2017-10-29
2017,16:00:00Z,,,,Brazilian Grand Prix,19,http://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2017-11-12
2017,13:00:00Z,,,,Abu Dhabi Grand Prix,20,http://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2017-11-26
2018,05:10:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2018_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2018-03-25
2018,15:10:00Z,,,,Bahrain Grand Prix,2,http://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2018-04-08
2018,06:10:00Z,,,,Chinese Grand Prix,3,http://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2018-04-15
2018,12:10:00Z,,,,Azerbaijan Grand Prix,4,http://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",,2018-04-29
2018,13:10:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2018-05-13
2018,13:10:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2018-05-27
2018,18:10:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2018-06-10
2018,14:10:00Z,,,,French Grand Prix,8,http://en.wikipedia.org/wiki/2018_French_Grand_Prix,,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",,2018-06-24
2018,13:10:00Z,,,,Austrian Grand Prix,9,http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2018-07-01
2018,13:10:00Z,,,,British Grand Prix,10,http://en.wikipedia.org/wiki/2018_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2018-07-08
2018,13:10:00Z,,,,German Grand Prix,11,http://en.wikipedia.org/wiki/2018_German_Grand_Prix,,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",,2018-07-22
2018,13:10:00Z,,,,Hungarian Grand Prix,12,http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2018-07-29
2018,13:10:00Z,,,,Belgian Grand Prix,13,http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2018-08-26
2018,13:10:00Z,,,,Italian Grand Prix,14,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2018-09-02
2018,12:10:00Z,,,,Singapore Grand Prix,15,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2018-09-16
2018,11:10:00Z,,,,Russian Grand Prix,16,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",,2018-09-30
2018,05:10:00Z,,,,Japanese Grand Prix,17,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2018-10-07
2018,18:10:00Z,,,,United States Grand Prix,18,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2018-10-21
2018,19:10:00Z,,,,Mexican Grand Prix,19,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",,2018-10-28
2018,17:10:00Z,,,,Brazilian Grand Prix,20,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2018-11-11
2018,13:10:00Z,,,,Abu Dhabi Grand Prix,21,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2018-11-25
2019,05:10:00Z,,,,Australian Grand Prix,1,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,,"{'circuitId': 'albert_park', 'url': 'http://en.wikipedia.org/wiki/Melbourne_Grand_Prix_Circuit', 'circuitName': 'Albert Park Grand Prix Circuit', 'Location': {'lat': '-37.8497', 'long': '144.968', 'locality': 'Melbourne', 'country': 'Australia'}}",,2019-03-17
2019,15:10:00Z,,,,Bahrain Grand Prix,2,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2019-03-31
2019,06:10:00Z,,,,Chinese Grand Prix,3,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,,"{'circuitId': 'shanghai', 'url': 'http://en.wikipedia.org/wiki/Shanghai_International_Circuit', 'circuitName': 'Shanghai International Circuit', 'Location': {'lat': '31.3389', 'long': '121.22', 'locality': 'Shanghai', 'country': 'China'}}",,2019-04-14
2019,12:10:00Z,,,,Azerbaijan Grand Prix,4,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,,"{'circuitId': 'baku', 'url': 'http://en.wikipedia.org/wiki/Baku_City_Circuit', 'circuitName': 'Baku City Circuit', 'Location': {'lat': '40.3725', 'long': '49.8533', 'locality': 'Baku', 'country': 'Azerbaijan'}}",,2019-04-28
2019,13:10:00Z,,,,Spanish Grand Prix,5,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2019-05-12
2019,13:10:00Z,,,,Monaco Grand Prix,6,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",,2019-05-26
2019,18:10:00Z,,,,Canadian Grand Prix,7,http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",,2019-06-09
2019,13:10:00Z,,,,French Grand Prix,8,http://en.wikipedia.org/wiki/2019_French_Grand_Prix,,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",,2019-06-23
2019,13:10:00Z,,,,Austrian Grand Prix,9,http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2019-06-30
2019,13:10:00Z,,,,British Grand Prix,10,http://en.wikipedia.org/wiki/2019_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2019-07-14
2019,13:10:00Z,,,,German Grand Prix,11,http://en.wikipedia.org/wiki/2019_German_Grand_Prix,,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",,2019-07-28
2019,13:10:00Z,,,,Hungarian Grand Prix,12,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2019-08-04
2019,13:10:00Z,,,,Belgian Grand Prix,13,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2019-09-01
2019,13:10:00Z,,,,Italian Grand Prix,14,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2019-09-08
2019,12:10:00Z,,,,Singapore Grand Prix,15,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,,"{'circuitId': 'marina_bay', 'url': 'http://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",,2019-09-22
2019,11:10:00Z,,,,Russian Grand Prix,16,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",,2019-09-29
2019,05:10:00Z,,,,Japanese Grand Prix,17,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,,"{'circuitId': 'suzuka', 'url': 'http://en.wikipedia.org/wiki/Suzuka_Circuit', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",,2019-10-13
2019,19:10:00Z,,,,Mexican Grand Prix,18,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",,2019-10-27
2019,19:10:00Z,,,,United States Grand Prix,19,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,,"{'circuitId': 'americas', 'url': 'http://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",,2019-11-03
2019,17:10:00Z,,,,Brazilian Grand Prix,20,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",,2019-11-17
2019,13:10:00Z,,,,Abu Dhabi Grand Prix,21,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2019-12-01
2020,13:10:00Z,,,,Austrian Grand Prix,1,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2020-07-05
2020,13:10:00Z,,,,Styrian Grand Prix,2,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",,2020-07-12
2020,13:10:00Z,,,,Hungarian Grand Prix,3,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,,"{'circuitId': 'hungaroring', 'url': 'http://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",,2020-07-19
2020,13:10:00Z,,,,British Grand Prix,4,http://en.wikipedia.org/wiki/2020_British_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2020-08-02
2020,13:10:00Z,,,,70th Anniversary Grand Prix,5,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",,2020-08-09
2020,13:10:00Z,,,,Spanish Grand Prix,6,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",,2020-08-16
2020,13:10:00Z,,,,Belgian Grand Prix,7,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",,2020-08-30
2020,13:10:00Z,,,,Italian Grand Prix,8,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",,2020-09-06
2020,13:10:00Z,,,,Tuscan Grand Prix,9,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,,"{'circuitId': 'mugello', 'url': 'http://en.wikipedia.org/wiki/Mugello_Circuit', 'circuitName': 'Autodromo Internazionale del Mugello', 'Location': {'lat': '43.9975', 'long': '11.3719', 'locality': 'Mugello', 'country': 'Italy'}}",,2020-09-13
2020,11:10:00Z,,,,Russian Grand Prix,10,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,,"{'circuitId': 'sochi', 'url': 'http://en.wikipedia.org/wiki/Sochi_Autodrom', 'circuitName': 'Sochi Autodrom', 'Location': {'lat': '43.4057', 'long': '39.9578', 'locality': 'Sochi', 'country': 'Russia'}}",,2020-09-27
2020,13:10:00Z,,,,Eifel Grand Prix,11,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",,2020-10-11
2020,12:10:00Z,,,,Portuguese Grand Prix,12,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,,"{'circuitId': 'portimao', 'url': 'http://en.wikipedia.org/wiki/Algarve_International_Circuit', 'circuitName': 'Autódromo Internacional do Algarve', 'Location': {'lat': '37.227', 'long': '-8.6267', 'locality': 'Portimão', 'country': 'Portugal'}}",,2020-10-25
2020,12:10:00Z,,,,Emilia Romagna Grand Prix,13,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",,2020-11-01
2020,10:10:00Z,,,,Turkish Grand Prix,14,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,,"{'circuitId': 'istanbul', 'url': 'http://en.wikipedia.org/wiki/Istanbul_Park', 'circuitName': 'Istanbul Park', 'Location': {'lat': '40.9517', 'long': '29.405', 'locality': 'Istanbul', 'country': 'Turkey'}}",,2020-11-15
2020,14:10:00Z,,,,Bahrain Grand Prix,15,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2020-11-29
2020,17:10:00Z,,,,Sakhir Grand Prix,16,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",,2020-12-06
2020,13:10:00Z,,,,Abu Dhabi Grand Prix,17,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,,"{'circuitId': 'yas_marina', 'url': 'http://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",,2020-12-13
2021,15:00:00Z,{'date': '2021-03-27'},{'date': '2021-03-26'},{'date': '2021-03-26'},Bahrain Grand Prix,1,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,,"{'circuitId': 'bahrain', 'url': 'http://en.wikipedia.org/wiki/Bahrain_International_Circuit', 'circuitName': 'Bahrain International Circuit', 'Location': {'lat': '26.0325', 'long': '50.5106', 'locality': 'Sakhir', 'country': 'Bahrain'}}",{'date': '2021-03-27'},2021-03-28
2021,13:00:00Z,{'date': '2021-04-17'},{'date': '2021-04-16'},{'date': '2021-04-16'},Emilia Romagna Grand Prix,2,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",{'date': '2021-04-17'},2021-04-18
2021,14:00:00Z,{'date': '2021-05-01'},{'date': '2021-04-30'},{'date': '2021-04-30'},Portuguese Grand Prix,3,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,,"{'circuitId': 'portimao', 'url': 'http://en.wikipedia.org/wiki/Algarve_International_Circuit', 'circuitName': 'Autódromo Internacional do Algarve', 'Location': {'lat': '37.227', 'long': '-8.6267', 'locality': 'Portimão', 'country': 'Portugal'}}",{'date': '2021-05-01'},2021-05-02
2021,13:00:00Z,{'date': '2021-05-08'},{'date': '2021-05-07'},{'date': '2021-05-07'},Spanish Grand Prix,4,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,,"{'circuitId': 'catalunya', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya', 'circuitName': 'Circuit de Barcelona-Catalunya', 'Location': {'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}}",{'date': '2021-05-08'},2021-05-09
